475,I really bought The Song of Achilles today huh? I really wanna make myself cry huh?;;;;;;;
476,GUYS I NEED THE SONG OF ACHILLES BUT I CAN'T GIND IT ANYWHERE;;;;;;;
477,@touchoflouis i'm reading the song of achilles rn it's rlly rlly good so faaarr;;;;;;;
"478,""Hi! I wanna make more moots so here's some of my favorite books &amp"; series! ;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
-Loveboat, Taipei;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
"-The selection (series)""";;;;;;;
479,@idolestic THE SONG OF ACHILLES;;;;;;;
480,i am finishing the song of achilles;;;;;;;
"481,""One of my IRL friends is reading Song of Achilles, and they don't know the original story of Achilles and Patroclus. So I just have this inner excitement to just watch their world fall apart in front of my eyes.""";;;;;;;
482,@starveorsmthn dont reread the song of achilles. read hani and ishu's guide to fake dating instead.;;;;;;;
483,someone tell me not to reread the song of achilles bc it could quite literally be my downfall;;;;;;;
484,@bowerman_brooke YESS Habe you read song of Achilles it broke me in the most beautiful way;;;;;;;
485,i finished the song of achilles https://t.co/o9wtjqDyQK;;;;;;;
486,oh my god (im reading the song of achilles) just got to That Part i was not expecting that https://t.co/Nxhm3fyqFO;;;;;;;
487,@signofthelime the same happened to me when i read the song of achilles I literally finished it in two days too;;;;;;;
488,I’ve finally read The Song of Achilles and it’s mostly ruined me;;;;;;;
"489,""@touchoflouis ive been waiting for """"song of Achilles"""" to arrive in the library after i reserved it for A MONTH now plz 😭""";;;;;;;
490,@touchoflouis THE SONG OF ACHILLES PLS IM READING IT NOW ITS SO FUCKING GOOD I CANT;;;;;;;
491,5 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/tQZB4Sq02x;;;;;;;
492,I finished The Song of Achilles and now I’m a mess;;;;;;;
"493,""@MissYouStyles17 ahaha, I 'm reading """" the song of Achilles"""". where are you from?""";;;;;;;
"494,""obsessed with the song of achilles, i just know it’s gonna ruin me""";;;;;;;
"495,""@megsauce You could look at This is How You Lose the Time War, Winter's Orbit, A Taste of Honey, Song of Achilles.""";;;;;;;
"496,""@brainlairbooks The Song of Achilles in my pants";;;;;;;
;;;;;;;
"Not quite as much fun as they usually are""";;;;;;;
497,@darkfoIk I LOVE TFOA!! i cant wait to read the song of achilles😌;;;;;;;
498,@stateoftiago i was listening to it reading the song of achilles in true gay fashion 😭 i love ha;;;;;;;
499,@tauntwilbur THE SONG OF ACHILLEs orrr maybe the seven husbands of evelyn hugo;;;;;;;
"500,""song of achilles :D i think the fact that this is one of my fav book says a lot about me :Dd enjoy";;;;;;;
"https://t.co/kXL7fC8nOF""";;;;;;;
"501,""goal to read this year na physical book";;;;;;;
;;;;;;;
1. The Song of Achilles;;;;;;;
2. The Seven Husbands of Evelyn Hugo;;;;;;;
"3. The Silent Patient""";;;;;;;
502,@grassreads the song of achilles for sure!! 😭;;;;;;;
"503,""22% done with The Song of Achilles, by Madeline Miller: Okay but the narrators voice is ... https://t.co/Ju9oRC2p6W""";;;;;;;
504,oomf reading the song of achilles and live tweeting the mental breakdown;;;;;;;
"505,""1. Run - The Song of Achilles";;;;;;;
Only now that I've written that down have I noticed that Achilles' whole thing is running lol. ;;;;;;;
"Idk, this song has the beat that I associate with the book. Also the perfect mix of minor and major notes, I just love""";;;;;;;
506,Fia the song of achilles is so boring😔;;;;;;;
"507,""I just finished an 11 hour long audiobook. I feel powerful, like a literal goddess of productivity or something. I also feel awful because the book I read was The Song of Achilles by Madeline Miller and its deliciously tragic. ALL THE STARS out of 5 stars.#tsoa""";;;;;;;
"508,""@louisfearlless six of crows omg, red white &amp";" royal blue, the song of achilles""";;;;;;
"509,""“Name one hero who was happy.”";;;;;;;
;;;;;;;
"Hello, it’s almost 3am and here I am, still weeping over Madeline Miller’s ‘The Song of Achilles’ hhHSHWKDK""";;;;;;;
510,the song of achilles was boring + written in a way i disliked i do not understand the tears https://t.co/Rd1uCDk5Do;;;;;;;
"511,""New on my reading list: the Emily Wilson translation of Homer's Odyssey. Contemplating that as a summer project to be followed by Madeline Miller's """"The Song of Achilles"""" and """"Circe."""" #FridayReads""";;;;;;;
"512,""""""The Song of Achilles"""" Mood: https://t.co/P9EmsvdhhM""";;;;;;;
"513,""@oddditea song of Achilles is suppose to be set around the Iliad, while circe is more or less loosely set around the odyssey, and so reading them both would make a lot more sense story wise lol would high recommend tsoa. however, warning u rn that it’ll def make you cry""";;;;;;;
514,Finishing young royals in one day and then finishing the song of Achilles the next day was the worst idea ever. I've never feel emptier in my life. Any volunteers to pay for my therapy?;;;;;;;
515,Wow The Song of Achilles really had me crying last night. Good book 100% recommend;;;;;;;
"516,""The song of Achilles is so good,I wish gay ppl were real💔🥺""";;;;;;;
"517,""@oddditea song of Achilles! they mentioned it in Circe and it just really helps you understand the Trojan war and odysseus better, as well as the story of achilles and Patroclus""";;;;;;;
518,never read song of achilles that shit made me start BALLING at a the  POOL;;;;;;;
519,@dilfoy the song of achilles;;;;;;;
520,I *just* finished the song of achilles. Frankenstein is gayer;;;;;;;
"521,""@gothlorenzaccio really wish I’d read Song of Achilles first, I know the background of it but I had to squint my eyes at a few pages to avoid the big story points being ruined.";;;;;;;
;;;;;;;
"Aw man a Medusa novel by her would ruuuuuule""";;;;;;;
522,Hey gang I just finished the song of Achilles https://t.co/USObGu7l2O;;;;;;;
523,Finishing the song of Achilles was my breaking point. https://t.co/CQYnOk4zYr;;;;;;;
524,i’m about half way through “the song of achilles” and i already know i will sob from it;;;;;;;
525,@lordeniaII Ohh how was it!! The last book I finished was Song of Achilles and I recommend 10000000000%;;;;;;;
526,4 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/3iMXgVFRUH;;;;;;;
527,@favouritecrime_ im probs taking both bc the song of achilles is kinda hard to read and understand and just to a little city in Estonia;;;;;;;
"528,""⋇⋆✦⋆⋇ the song of achilles ⋇⋆✦⋆⋇";;;;;;;
;;;;;;;
★ ★ ★ ★ ★/5;;;;;;;
;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
"-my favorite book and ill never stop recommending it https://t.co/8xKhJTYspj""";;;;;;;
529,@GLDNWNDWSLL the song of achilles;;;;;;;
530,@GLDNWNDWSLL the song of achilles!!;;;;;;;
531,what book should i take with me to my road trip? it ends with us or the song of achilles?;;;;;;;
"532,""@greenbookfairy @lithyena Wait is “Red, white, and royal blue” called something different on your cover? Also the song of Achilles cover is soooo pretty""";;;;;;;
533,@redrosesthornss got me to read song of achilles I got @NealSpace and my irl bff to read it too omg the story repeats itself 😍;;;;;;;
534,@FineLineNat_ the song of achilles by madeline miller &amp; it ends with us by colleen hoover;;;;;;
535,@goodreads The Song of Achilles.;;;;;;;
536,i swear if i don’t cry while reading The Song of Achilles i’m going to be so upset.;;;;;;;
"537,""hello friends, i'm new to #booktwt !! please interact with me if you like";;;;;;;
• the cruel prince;;;;;;;
• six of crows;;;;;;;
• song of achilles;;;;;;;
• the young elites;;;;;;;
• percy jackson;;;;;;;
"• the raven cycle""";;;;;;;
"538,""i once made the mistake of thinking that achilles wouldn't catch me so i ignored him and kept having a good time, until the wraith theme song started playing and he absolutely wrecked my ass lmao now i just run blindly until it passes, it helps discover new areas at least 🤷‍♀️""";;;;;;;
539,@literarybase the song of achilles?;;;;;;;
540,i got the song of achilles i am prepared to cry🤧;;;;;;;
"541,""@deadsamurai1899 չէ, քաղաք չեմ, համ էլ իրանց շատ եմ սիրում հլը որ չեմ տա :))";;;;;;;
սրանք են՝;;;;;;;
Kafka on the Shore - Haruki Murakami;;;;;;;
The Song of Achilles - Madeline Miller;;;;;;;
Sapiens: A Brief History of Humankind - Yuval Noah Harari;;;;;;;
"The Design of Everyday Things - Don Norman""";;;;;;;
542,@raspberry_smash the song of achilles by madeline miller made me cry like a baby for an hour. idk if that's what you mean by soul but i definitely would not describe that book as soulless. (i listened to the audiobook which there are versions of on youtube);;;;;;;
543,is the song of achilles a fast read?;;;;;;;
544,finally read the song of achilles i am sobbing;;;;;;;
545,Not the song of achilles making me cry already and im barely in chapter 5;;;;;;;
"546,""""""The Song of Achilles"""" https://t.co/PyfVRoopnF""";;;;;;;
547,@zuzuspetals124 the song of achilles if u wanna cry el oh el;;;;;;;
"548,""@furretcat young royals , the song of achilles , red white &amp";" royal blue , she ra , they never learn , atypical , and euphoria""";;;;;;
"549,""@notgnarlyralph David read this last month and absolutely loved it , you should defo read this afterwards because it’s almost like a spiritual sequel, involves part of Odysseus’ story from The Odyssey. Wish I’d read the Song of Achilles first tbh…""";;;;;;;
550,@1994CAR0LINA Ah what book are u reading?? Im good ty!! Im looking for a new book to buy actually but idk what to get :/ have u read ‘the song of achilles’;;;;;;;
551,@sexy_riker I'm reading her book The Song of Achilles just now - so far I am absolutely loving it!;;;;;;;
552,5 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/vErtoEB2Bg;;;;;;;
553,READING THE SONG OF ACHILLES AND ... GOODBYE SNCNAJCJKSKCKA https://t.co/sSgyhpkJat;;;;;;;
554,I cannot decided whether the end of The Song of Achilles is sad or not;;;;;;;
"555,""To the girl at the beach dry heaving while trying to finish The Song of Achilles: ";;;;;;;
;;;;;;;
"I see you and I understand.""";;;;;;;
556,@literarybase the song of achilles :(;;;;;;;
557,reading the song of achilles i’m in pain;;;;;;;
"558,""people who have read ”the song of achilles” how young was patroclus when he accidentally killed that boy? becausw i honestly have no idea, i just know he was young.""";;;;;;;
559,ok but the saddest part in song of achilles isnt even their deaths. its patroclus begging the others to bury his ashes next to achilles’ so he could finally rest and be with him. that literally destroyed me. a part of my soul was shattered;;;;;;;
560,@sister_sisyphus @AshaRangappa_ I love The Song of Achilles and Circe by the same author as well!;;;;;;;
561,@johnloganshoe the song of achilles;;;;;;;
"562,""@lajekjek How about Anne Carson's Autobiography of Red, Song of Achilles by Madeline Miller, The Passion by Jeanette Winterson, Lucky Us by Amy Bloom, or Less by Andrew Sean Greer?""";;;;;;;
"563,""@AshaRangappa_ The Song of Achilles: A Novel";;;;;;;
By: Madeline Miller;;;;;;;
;;;;;;;
"(not trashy, just so beautiful you might have epic dreams)""";;;;;;;
564,suddenly wanted to buy the song of Achilles but it's expensive af but I want to read it so bad 😭;;;;;;;
"565,""the song of achilles, madeline miller - 2011 https://t.co/GLhiGHfzo0""";;;;;;;
"566,""the song of achilles              the song of";;;;;;;
                                                achilles after;;;;;;;
"                                            they leave scyros https://t.co/DPre8P31po""";;;;;;;
567,Everyone needs to read the song of achilles now;;;;;;;
568,@daphcarstairs Hiii i’m so excited to read the song of achilles but i’m too scared of it to just dive in and read tbh😭;;;;;;;
569,Now I’m about to read “The Song Of Achilles”;;;;;;;
570,@adorelouisxxx the song of achilles;;;;;;;
"571,""i guess stay tuned for my reviews of ";;;;;;;
the song of achilles - madeline miller;;;;;;;
ugly love - colleen hoover;;;;;;;
"a little life - hanya yanagihara""";;;;;;;
572,I hope my mom doesn’t know about the couples in Infinity Son and The Song of Achilles. And how I ship them sm.;;;;;;;
573,@antneedstherapy History is all you left me &amp; The song of Achilles!;;;;;;
"574,""// the song of achilles ";;;;;;;
;;;;;;;
"What is mental stability it hurts reading this book why do I feel like one of them or both of them are gonna d!e https://t.co/ShxrHA9DG5""";;;;;;;
575,@alilrooj she only has 2 books Circe &amp; The Song of Achilles but both are great if you like greek mythology!! :);;;;;;
576,Reading the song of Achilles. Listening to bag of bones by mitski. Whattheffuck;;;;;;;
"577,""ebay product Introduction   2021-07-09 12:00";;;;;;;
category:Books;;;;;;;
;;;;;;;
The Song of Achilles - by Madeline Miller (Paperback) **NEW**;;;;;;;
price(USD):9.89;;;;;;;
;;;;;;;
link;;;;;;;
" https://t.co/8zw6jhmZNU""";;;;;;;
578,@intoanewlife i read the song of achilles 2 days before i read ev hugo as well https://t.co/EB3wyfEIlq;;;;;;;
579,have you read the song of achilles ? — no but i have a close friend that has! https://t.co/KqUWwXwCgk;;;;;;;
580,@goldenbordersz The song of Achilles;;;;;;;
"581,""@MillerMadeline your book, The song of Achilles is always out of stock 😭💔""";;;;;;;
"582,""WTB";;;;;;;
THE SONG OF ACHILLES;;;;;;;
"book ph go""";;;;;;;
"583,""@landonor4 if you like the greek mythology vibe i'd totally say song of achilles by madeline miller, and another one of my favs is normal people by sally rooney""";;;;;;;
584,i wanna reread the song of achilles but i know that i’ll cry for hours;;;;;;;
585,same but it's The song of Achilles https://t.co/FGnFJmYtll;;;;;;;
586,@addieloml hi!! i do read the song of achilles 😁😁;;;;;;;
587,Easy steps to rip ur heart apart : step 1 : read Ace -  step 2 : read The song of achilles- step 3 : ur dead inside :);;;;;;;
"588,""@wolvenkieran Last night at the telegraph club, her name in the sky and i think song of Achilles and the seven husbands of Evelyn Hugo could be considered as friends to lovers too :)""";;;;;;;
589,@sophiemostly @meandorla I immediately got Song of Achilles when I finished Circe and burned through it in a few days. Very addictive 😆 have you read A Thousand Ships? It's next on the list;;;;;;;
590,The song of achilles is my 13th reason;;;;;;;
591,MAN I DID NOT EXPECT THAT IN THE SONG OF ACHILLES OMG https://t.co/31Ez4RckAJ;;;;;;;
592,POV: it’s 4am and you just finished The Song of Achilles. https://t.co/EhSrxhFcrJ;;;;;;;
"593,""@galatDOS does """"The Song of Achilles"""" count? or""";;;;;;;
594,Cries in the song of achilles https://t.co/Riivb6Gqqb;;;;;;;
"595,""naurrrrr the song of achilles is so good,,,,I'm gonna need time to recover from that book""";;;;;;;
"596,""Here's (one of) my stack(s)! I just started reading Song of Achilles and then I think I'll dive into The Gaps!";;;;;;;
;;;;;;;
"Have you read any of the books on this list? https://t.co/SU342pSmfO""";;;;;;;
"597,""@convomf the song of achilles, shadow and bone, a little life""";;;;;;;
598,@TWST0ESSEL DID U BUY THE SONG OF ACHILLES ? BC I CAN’T FIND IT ON EPUB I WANT TO READ IT SO BAD;;;;;;;
599,i don’t know what to do 😭 starting reading the song of achilles or starting young royals on netflix? young royals has only 6 episodes and i can watch them in two days max;;;;;;;
600,the song of achilles kicked me on the throat;;;;;;;
"601,""@m4rleynotfound if you haven't already, read the song of achilles. it's going to break you and it's one of my favorite books""";;;;;;;
"602,""@literarybase the song of achilles, cantik itu luka, they both die at the end, circe, lumiere blanche, midnight library, the things you can only see when you slow down, atomic habits. mampus banyak jg ya.....""";;;;;;;
"603,""bdhshshs yesterday i read the song of achilles and🤧🤧🤧 that book was sooo idek it made me satisfied with the plot and the ending—";;;;;;;
"also i literally read that in 9hrs straight😳😳""";;;;;;;
"604,""@georgiareadss i cant NOT recommend the song of achilles, but apart from that lovely war by julie berry, daisy jones and the six, or the seven husbands of evelyn hugo by tjr""";;;;;;;
605,i tried reading the song of achilles but then my eyes started uncontrollably watering and crying i hate screens;;;;;;;
"606,""the song of achilles spoilers";;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
.;;;;;;;
"i legit ,,, cant get over iphigenia's death bro it was so sudden. i was reading along with the audiobook, closed my eyes for a few seconds AND SAT UP SO FAST BC LIKE ??? DID WE MISS A FEW STEPS ????""";;;;;;;
"607,""@desecondhermit mmm oki bestie try these books:";;;;;;;
;;;;;;;
all the light we cannot see;;;;;;;
the book thief;;;;;;;
the song of achilles;;;;;;;
they both die at the end;;;;;;;
how to make friend with the dark;;;;;;;
"the perks of a wallflower""";;;;;;;
"608,""so far this summer ive read dante and aristotle, song of achilles, and they both die at the end... do yall notice a pattern or is it just me https://t.co/QghQrLtALu""";;;;;;;
609,yeah reading the song of achilles messed me up&lt;/3 so beautifully written;;;;;;
610,I'm obsessed. I love re-reading The Song of Achilles.;;;;;;;
611,The Song of Achilles absolutely wrecked me I feel empty;;;;;;;
612,@hrtbreakfool The song of Achilles!!;;;;;;;
613,I know ppl have pushed this book down your throat for like 2 years now but if you have not read Song of Achilles yet I highly recommend. It lives up to the hype 100%;;;;;;;
"614,""@m4rleynotfound you have such good taste in books omg . idk what other kind of books you like but i enjoyed they both die at the end , the song of achilles and one of us is lying !""";;;;;;;
"615,""This book The song of Achilles is so costly, i want to buy this edition but it's above 2k""";;;;;;;
"616,""i am now reading it ends with us by colleen hoover (as well as fanfic, duh) and then it is onto the song of achilles, which i have avoided reading for the past 7 months bc i am afraid of the emotional damage it’s going to leave""";;;;;;;
"617,""the song of achilles spoiler !!";;;;;;;
-;;;;;;;
-;;;;;;;
-;;;;;;;
-;;;;;;;
‘I had embraced him too, those thin, wiry limbs. I thought, This is what Achilles will feel like when he is old. And then I remembered: he will never be old.’ ;;;;;;;
"BROOOOOO STOP HURTING ME LIKE THIS IM ONLY 17 CHAPTERS IN""";;;;;;;
618,@daybookndiaries idk i really loved the song of achilles and they both die at the end! both very sad... i also liked aftg series but its really REALLY a slowburn that one. currently reading these violent delights and i love it.;;;;;;;
619,@sadgayenergy did you finish the song of achilles yet we must talk about it when ur done thank u;;;;;;;
620,cr: the song of achilles; a thread ☁️ https://t.co/KjrJnhDJXI;;;;;;
"621,""@wompwomp978 But I have enjoyed song of Achilles last year, the rise and fall of the third Reich, anatomy of fascism, hidden in plain sight by @sarahkendzior 1984. These is the kind that interest me. Mostly non fiction.""";;;;;;;
"622,""@cataaalina7 (the song of Achilles!) It’s about Greek mythology but focuses it on two characters, and has a bit of romance. The poetic writing is beautiful! 😭""";;;;;;;
623,finished reading the song of achilles https://t.co/AO7z2Bzvjb;;;;;;;
"624,""@passionatelouie all the bright places, the song of achilles, we were liars""";;;;;;;
625,@subtlemeanings the song of achilles will always be my go to 😭😭 cried my eyes out reading it .... also fangirl by rainbow rowell;;;;;;;
626,started reading the song of achilles tonight i love it sm already;;;;;;;
627,@literarybase The song of achilles;;;;;;;
628,@literarybase the song of achilles;;;;;;;
629,@literarybase THE SONG OF ACHILLES;;;;;;;
630,A week ago someone came through the drive thru reading the Song of Achilles and I think I saw them again today my coworker let me talk to them but I chickened out lol;;;;;;;
631,A little escape. Eager to start She Who Became the Sun by @shelleypchan ❤️ I've been looking forward to this book since I first heard about it! It's described as Mulan meets Song of Achilles ☺️ https://t.co/vOSJO5xtkt;;;;;;;
"632,""east of eden, midnight's children, slaughterhouse five, the song of achilles, the mahabharata, the city we became, 4321, the kitchen god's wife, a suitable boy, american gods, how to be alone, the power broker, a little life, cadillac desert, the spy who came in from the cold...""";;;;;;;
"633,""I'm reading Song of Achilles for my book club, and all the foreshadowing is driving me crazy. Achilles being like """"Nah, I've never been angry. Death? Don't know her! I have no reason to kill Hector~!"""" OOOOOOOH BOY WAIT FOR IT""";;;;;;;
634,the song of achilles by madeline miller thread! quickly became one of my favorites. https://t.co/qDDIUEUPLB;;;;;;;
635,THE SONG OF ACHILLES. https://t.co/r1bsUdqltW;;;;;;;
636,Sarah stop rereading The Song of Achilles for the hundredth time and actually pick up another book challenge: failed;;;;;;;
637,does anyone have recs that will give me suffering? (ones that aren’t song of achilles or they both die at the end);;;;;;;
638,fuck the booktok bitches for making me read song of achilles. i used to be happy.;;;;;;;
639,i want to buy a new copy of the song of achilles just to paint scenes from the book on certain pages;;;;;;;
"640,""So I recently finished the main story of the Hades game, and then read The Song of Achilles, and I honestly am broken from both of them 😭I haven’t read a book in years and TSOA completely stole my heart. Hoping to create more Patrochilles and... https://t.co/S0TYf3VOjy""";;;;;;;
"641,""📷 He is half of my soul, as the poets say. — Madeline Miller, The Song of Achilles https://t.co/EYXjkPESDA""";;;;;;;
"642,""my tbr aka chaos:";;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
"- the book thief""";;;;;;;
643,how are people re-reading the song of achilles…you guys wanna cry that badly?;;;;;;;
"644,""@j_pie11 Song of Achilles by Madeline Miller!! A retelling of the story of Achilles from the POV of Patroclus, I give it a 9/10 :)""";;;;;;;
645,i’m abt to cry about the song of achilles again;;;;;;;
"646,""@trisrunway all of these are like mlm books if that’s your thing, highly recommend song of achilles + the fascinators!!""";;;;;;;
"647,""bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fantasy romance. favorite author is probably colleen hoover and she constantly rereads it ends with us, ugly love, &amp";" all your perfects.""";;;;;;
"648,""@ouiouiprigent The Song of Achilles, a retelling of the Iliad by Homer through the eyes of Patroclus who develops a young coming-of-age gay relationship with Achilles.""";;;;;;;
"649,""Soothing music and chill";;;;;;;
;;;;;;;
"https://t.co/ir4a1z6kh5""";;;;;;;
650,the song of achilles is so perfectly written i love it;;;;;;;
651,i wanted to sleep early tonight but i just stayed up and finished reading the song of achilles and now . NOW IM TOO EMOTIONALLY DAMAGED TO SLEEP;;;;;;;
652,@gojogoober the song of achilles!!;;;;;;;
653,Randomly tearing up because I keep remembering moments from The Song of Achilles and They Both Die At the End.;;;;;;;
"654,""ok but the song of achilles was written so beautifully what thr fUck,, brb gonna cry😍😍😍😍😍😍😍""";;;;;;;
655,reading the song of achilles while listening to folklore yeah i'm gay;;;;;;;
"656,""hi! im new to #booktwt &amp"; recently started reading ;;;;;;
;;;;;;;
favs include   ;;;;;;;
- november 9 ;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
#NOM?;;;;;;;
;;;;;;;
 i go by she/her pronouns &amp; i’m looking for moots! i fb &amp;" interact !""";;;;;
657,um i’m starting the song of achilles wish me luck;;;;;;;
658,@swagcarder ive only read the song of achilles but if u havent read it i would 10000% recommend its amazinggg https://t.co/198c63ZrVj;;;;;;;
659,Currently reading? — im reading chainsaw man in terms of manga and other than that i think im going to start reading the song of achilles https://t.co/HRek3lJQxq;;;;;;;
660,I’ve read 65 books so far this year and all I have to say about that is the song of achilles is really not worth the hype lol;;;;;;;
661,my irl recommended me the song of achilles and i just finished it i think she wants me to be in pain constantly??;;;;;;;
662,A Song of Achilles was so highly recommended and I was very excited for it but damnit if I'm halfway in and i am still not into it at all. In the least. #gotstoseeitthroughmyboy;;;;;;;
"663,""@casannhol2 Thank you! I got too many too name, but some are Song of Achilles, Little Fires Everywhere, A Little Life, and a copy of the Great Gatsby.""";;;;;;;
664,@Mme_Mitchell The Song of Achilles&gt;&gt;&gt;;;;;
"665,""in the last week, i watched Luca, read Song of Achilles, and binged Young Royals……. anybody sensing a pattern""";;;;;;;
666,YR destroyed me as much as The Song Of Achilles destroyed me;;;;;;;
"667,""i’ll never forget that time i read if we were villains, they both die at the end and the song of achilles in one day. i literally never stopped crying.""";;;;;;;
668,ive literally already read the song of achilles because kirsty is a bot for the bot;;;;;;;
669,There are too many BOOKS like do i start song of achilles or people who meet on vacations or a little life or the hating game like???;;;;;;;
670,The song of Achilles https://t.co/iwiVZE6ZGi;;;;;;;
"671,""Finished with The Song of Achilles, by Madeline Miller: No hay palabras https://t.co/PadYm4MR8t""";;;;;;;
672,the song of Achilles Frazer Douglas audiobook narration bitch—— I don’t even like the book and I don’t even like audiobooks this is the first I’ve listened through 10/10;;;;;;;
673,How am I supposed to enjoy The Song of Achilles when my mom made me watch Troy about 100 times as a child so I already know what's going to happen???;;;;;;;
"674,""lrt screams that one quote from the song of achilles """"he is half of my soul as the poets say""""""";;;;;;;
675,What if we sat under a big tree in front of the ocean and read the song of Achilles together;;;;;;;
"676,""The Song of Achilles";;;;;;;
"★★★★★""";;;;;;;
"677,""i got king of scars, the song of achilles and a spider-man comic at barnes and noble today 🙏😁""";;;;;;;
678,Okay about to start The Song of Achilles. Do I need to prepare myself for a lot of pain?;;;;;;;
679,I did not plan to live after he was gone (The Song of Achilles - Madeline Miller) https://t.co/iyCqmrxiKM;;;;;;;
"680,""Going to forget the pain of song of achilles and start reading evelyn hugo, goodnight""";;;;;;;
681,If anyone needs me I’m reading The Song of Achilles and listening to “the heart is a muscle” on repeat;;;;;;;
682,does anyone have an book recs that are like the song of achilles??;;;;;;;
"683,""I'm gonna start the song of Achilles, I have absolutely no idea what it's about but everyone on booktok loved this book so let's go (will it broke my heart?)""";;;;;;;
"684,""Repeat after me.";;;;;;;
;;;;;;;
Listening to song of achilles for the third time is not a healthy coping mechanism.;;;;;;;
;;;;;;;
Listening to song of achilles for the third time is not a healthy coping mechanism.;;;;;;;
;;;;;;;
"Listening to song of achilles for the third time is not a healthy coping mechanism.""";;;;;;;
685,@bts4beeduo yayyy i’m bringing the song of achilles;;;;;;;
"686,""I Think I want be be broken inside bc of things I watch and read. I mean 2 days ago I finished the ,,song of Achilles” in one day and I cried like 6 times. Today I started and finished ,,young royals” on Netflix and surprise I cried again. Am I the only one ?""";;;;;;;
687,@glamjocelyn I’m reading Gideon the Ninth right now! Also Song of Achilles;;;;;;;
688,sometimes life is bad and then i remember i don’t have the american book cover of song of achilles;;;;;;;
689,@lushsunflower the song of achilles;;;;;;;
690,if we ignore the song of achilles drawing in the corner holy shit i am proud of this page https://t.co/HAIvZQD0BU;;;;;;;
691,@buiIdcastles the song of achilles yeah good luck;;;;;;;
692,i loved the song of achilles but it is in no way the definitive characterization of achilles or patroclus;;;;;;;
693,bc the song of achilles focuses on the tragic romance aspect whereas the illiad is more focused on achilles just being an absolute dick (which people love to ignore);;;;;;;
694,i love when people talk about achilles and patroclus and it’s just painfully clear that their only source is the song of achilles;;;;;;;
"695,""@natyfernandesf i don’t know what olivia was reading sorry :( butttt have you read song of achilles? midnight library, grisha trilogy if you like fantasy, verity if you like romance thriller, the secret history if you like dark academia (i’m in the middle of that book)""";;;;;;;
696,i read the song of achilles for patroclus and achilles relationship and act shocked when they actually have a relationship;;;;;;;
"697,""Couldn't put down The Song of Achilles or Circe? Then we have your next read! Daughters of Sparta is our July monthly pick for fiction, and is perfect for fans of mythology retellings.";;;;;;;
;;;;;;;
"#mythology #thesongofachilles #greekmythology https://t.co/WxJ2EByT4x""";;;;;;;
698,Song of Achilles broke me. That’s it. That’s the tweet.;;;;;;;
"699,""BITCH I'MA START READING """"The Song of Achilles""""""";;;;;;;
700,@jonnywalker_edu @jenmarzetti1 I also need to read The Song of Achilles which is on my Kindle;;;;;;;
"701,""the song of achilles is so beautifully written, i’m so in love with achilles himself and i just..";;;;;;;
"i’m in my bookworm arc again guys""";;;;;;;
702,@larriemoons i just finished the song of achilles and it was rlly good😩🤩👍;;;;;;;
703,@onyx_and_elm i loooooooove the song of achilles ive read it like a bunch of times;;;;;;;
"704,""i'm only at chapter 8 of the song of achilles and i'm already heartbroken, help""";;;;;;;
"705,""Didn't get the hard copy, so downloaded the Pdf of Song of Achilles. Let's see where this goes""";;;;;;;
706,i’m gonna start reading the song of achilles;;;;;;;
707,I finally started The Song of Achilles and I do not want to finish it;;;;;;;
708,@slut4morana the song of achilles;;;;;;;
709,How did today go from crying over Song of Achilles to wailing over the Time Traveller’s Wife (the film) https://t.co/Yz9dCNweTd;;;;;;;
"710,""@kissmurai The Song of Achilles retells the story of the Teojan War but with 33% more explicit gayness and 24% less misogyny ";;;;;;;
;;;;;;;
"Anyways, having read the original Iliad, it's pretty gay to begin with. It's a story abt one dude being PISSED OFF. Interesting, but useless in education imo""";;;;;;;
"711,""@gojogoober I like fucked up books, so:";;;;;;;
;;;;;;;
- 1984 by George Orwell;;;;;;;
- A Little Life by Hanya Yanagihara (VERY INTENSE!!! This will suck the life out of you, I had to pause reading in between pages just to recover);;;;;;;
"- The Song of Achilles (It's not *that* fucked up, it's just sad)""";;;;;;;
"712,""@corporalkireads https://t.co/fH0MEC5ymq ";;;;;;;
"This may be of interest to you in this revelation""";;;;;;;
"713,""God why did I read """"they both d!ed at the end"""" after i finished """"the song of Achilles""""?";;;;;;;
