,tweets;;;;;
"0,""If you know the enemy &amp"; know yourself, you need not fear the result of a hundred battles. If you know yourself but not the enemy, for every victory gained you will also suffer a defeat. If you know neither the enemy nor yourself, you will succumb in every battle.;;;;
"474,""“If your enemy is secure at all points, be prepared for him. If he is in superior strength, evade him. If your opponent is temperamental, seek to irritate him. Pretend to be weak, that he may grow arrogant. """" ― Sun Tzu, The Art of War https://t.co/IBMtNYub68""";;;;;
"475,""@TheNotoriousMMA @DKSportsbook You gain your fire through anger, hunger, determination, try through fanaticism. Live to fight, breathe to fight, subjegate to War.";;;;;
;;;;;
Build a fanaticism on the art of conflict, and there's nothing in the world that can take that from you.;;;;;
;;;;;
"Not even yourself.""";;;;;
476,@holm_dillon There is god of war. It has it own take of the norse myth and it really good . Also there is also jotun. It also has it own take but I think it more true to the myth. Also has a cool art style to it.;;;;;
"477,""@FrankyBabes ...that concerned about the Nazis prior to the war, who wouldn't have been too upset if some British Fascists had ended up taking power. A lot of whom remained high up in British society post war.""";;;;;
"478,""Never read the """"Art of War"""" but I could write the Art of Love""";;;;;
"479,""@FrankyBabes Oh I'm not saying that anyone who says something like that is secretly a Nazi, but the fact that it has become the default consequence of losing the war in public consciousness is interesting. And personally I think it probably originated in the classes who weren't actually...""";;;;;
"480,""BODT: Superman’s first artist Joe Schuster. My dad loved Schuster’s art, he bought/saved all of the Superman comics 1938-41. He enlisted in the Navy/WWII in 1943 at 17. When he returned, he discovered his mom had given all his comics to the paper drive during the war. #Superman https://t.co/oyrm8lR8S1""";;;;;
"481,""@art__george I think it's more symbolic shorthand of the undesirable idea of being conquered and having a way of life imposed upon you, which ties up with the daft oversimplification that the war was fought over """"freedom""""""";;;;;
"482,""Join Frank Schaeffer In Conversation with Laura Dawn"; filmmaker, writer, producer, political strategist, and the founding Creative &amp; Cultural Director of https://t.co/eoNJ2w9cz4. She is currently the Founder, CEO, &amp; Chief Creative of ART NOT WAR.;;
;;;;;
"https://t.co/WF3VAQgB9l https://t.co/juZRx8a3fx""";;;;;
"483,""@Funsox After looking at some games, more come to mind: maniac mansion, blockout, outrun, larry, california games, simcity, the ancient art of war, later came commander keen, duke nukem""";;;;;
"484,""Darkest Hour is trending and its a bunch of people talking about how we'd all be speaking German without Winston Churchill.";;;;;
;;;;;
"Now firstly, that's not true. We could have won the war without Churchill as PM, and even if we'd lost we would almost certainly still be speaking English""";;;;;
"485,""@FRMIKECOLLINS Thank you, Father. I am currently reading “Hiking the Camino” by Father Dave Pivonka, T.O.R., and it is a beautiful account of Father’s spiritual journey. My brother promised Our Lord that if he returned from war in one piece, he would do El Camino, and he did. I""";;;;;
"486,""@patriottakes @GOP Shhh! Quiet down kids. Dissention in the ranks is Art of War. Let the infighting commence.";;;;;
"But... if you wanna put gas on that fire, so be it. Work smart, not hard 😉""";;;;;
"487,""""""'Same shit, different galaxy.' Amirite?""""";;;;;
—AJ, @MissionToZyxx 506: The Art Supplies of War;;;;;
;;;;;
"https://t.co/s9HPs2lf1L""";;;;;
"488,""Be Kind.";;;;;
Be Humble..;;;;;
But Be A Beast...;;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/82Gpsr4WKf""";;;;;
489,They're mad cause I managed to reign so long like the Art of War;;;;;
490,@DigitalDDaniels @TheNamesQ The Art Of War.;;;;;
"491,""Then again considering that one piece of concept art shows Bumblebee evading the US Army in Vietnam, I’m guessing things went South after World War Two…""";;;;;
"492,""@sarahjrexford When the threat of impending war forces art to be uprooted from the heart of a capital city such as Paris, reflected Axel Bernheim, it will only be a matter of time before our people meet with a similar fate.""";;;;;
"493,""@ne0scythian @a_centrism I think art can confront things the same way an essay or speech can, although you might view that as an impossibility as well. Here's a Picasso painting I think of as confronting the US massacring people in the Korean war https://t.co/8V1ubzswt9""";;;;;
"494,""#socialistanyday #SocialistSunday time to unite guys before it's to late , 3rd account , I'm a true beliver in humanity , we need to restore proper socialists values , centrism is to divide . Forget Europe its gone.  Bigger things at the moment read sun zhe art of war , https://t.co/xCmlhu5k1i""";;;;;
"495,""@foxmusk I feel this way about Vietnam war era art. My sister and I don’t exactly feel the same way about it, she see’s some of it as “offensive” to Vietnamese people. Our dad was born there during that time, brought over during the fall of Saigon,""";;;;;
"496,""My mother has said that ehhh, I should wait till marriage, but you see these daughters of jezebel and their daily temptations...i have lost many battles but I will not lose the war. Satan get thee behind me , my mum speaketh who art thee""";;;;;
"497,""Sword Art Online";;;;;
Sword Art Online 2;;;;;
Sword Art Online: Alicization;;;;;
"Sword Art Online: Alicization - War of the Underworld https://t.co/V4CoBksSJN""";;;;;
"498,""Linkin park - hybrid theory";;;;;
Avenged sevenfold - waking the fallen;;;;;
Raging speedhorn - raging speedhorn;;;;;
American head charge - the war of art ;;;;;
"Slipknot - slipknot https://t.co/WzpUow8c72""";;;;;
"499,""Remember these...";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/0pJzTUHlz0""";;;;;
"500,""@daatdarling The Prophet - Khalil Gibran, Meditations - Marcus Aurelius, The Art of War - Sun Tzu, Culpepper's Complete Herbal""";;;;;
"501,""@jenne_roberts Just take a step back and take a deep breath. We need to get back to basics. This is the art of war. This is what hedgies want to happen. Ignore it, correct it, help new apes understand it, but don’t let it bother you. We need to be as mentally strong as possible.""";;;;;
"502,""""""The supreme art of war is to subdue the enemy without fighting..""""""";;;;;
"503,""@Jaat__Shaab @AmrullahSaleh2 It's called tactical evacuation, read the art of war. It's the end that justifies the means in war so just be patient.""";;;;;
"504,""For #StarTrek #Football fans....";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/x07dSSnYNl""";;;;;
"505,""Trump will be attending the UFC fight tonight and would you look at the sign behind Dana.  ";;;;;
Art of War.  😉;;;;;
;;;;;
https://t.co/LkqLsmsLlD;;;;;
;;;;;
Kek meme:;;;;;
"https://t.co/GaC0BUxUOQ https://t.co/zpWgM0njr5""";;;;;
"506,""""""Great results can be achieved by small teams focused on the correct actions"""" - The Art of Cyber War""";;;;;
"507,""@Uniome2 Nuclear bombs were created during World War II, World War II ended after the bombing of Hiroshima in Japan, Kanye had Japanese artist Takashi Murakami design the Kids See Ghosts cover art.""";;;;;
508,@ZubyMusic Sun Tzu wrote about exactly that in The Art of War;;;;;
"509,""An interesting map...";;;;;
;;;;;
#ENG #England #itscominghome footballs coming home;;;;;
#EnglandvsItaly ;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/h1twD7kV7l""";;;;;
"510,""@rogermacginty There was an article in the FT yesterday saying exactly the opposite of this, funnily enough. That Southgate's football isn't about war or art or exceptionalism, which is why it has been more successful. That and English players playing the best foreigners in the Premier League.""";;;;;
"511,""↓¯↓↓¯¯¯¯¯↓¯¯¯¯¯¯¯¯↓";;;;;
UNI¯¯¯¯¯T¯¯¯¯¯¯¯¯Y;;;;;
;;;;;
INSPIRED BY THE TRAITS OF HUMANITY https://t.co/lrmsxAHgqw;;;;;
#PlasticFreeJuly 💚 #PicnicMonth 🧺 #IceCreamMonth 🍨;;;;;
;;;;;
nevver: War of the Worlds, Alexander Kaller;;;;;
;;;;;
"#love #beautiful #digitalart #photography #happy #u2dy #art #life #design … https://t.co/1F09f9D6gF""";;;;;
"512,""GIVE UP... on giving up...";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/LdfzMXzYMy""";;;;;
"513,""@Munook @BBCWorld @STSMajesty Nah I disagree mate. This is purely them keeping the toys locked up until the next war me thinks. They dont want to advertise what cards they hold until then. Its the Art of War. Appear weak when you are strong, and strong when you are weak.""";;;;;
"514,""Internet still down, what should I do?";;;;;
1) steal wi-fi of my aunt ;;;;;
2) re reading “the art of war”/chill;;;;;
3) schifo ;;;;;
;;;;;
"😅""";;;;;
515,The moronic-left is just a bunch of leftists who never read The Prince and The Art of War and or are fash.;;;;;
516,Sinister War is about to kick off Heading to the end of @nickspencer's run &amp;there is a lot to resolve SO expect a lot of action &amp; story! @FedeVice_Art gives some dynamic art of this classic Spidey villains More spoiler-free thoughts -&gt; https://t.co/UnsnkK5r4G https://t.co/6gfMHrnYUV;;
"517,""Never give up, great things take time...";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/8E4D2IKmz8""";;;;;
"518,""Focus on making yourself better not thinking of yourself better...";;;;;
;;;;;
#ENG #England #itscominghome footballs coming home;;;;;
#EnglandvsItaly ;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/szjR8wzKlu""";;;;;
519,Observed poolside reading at the Upshur pool in DC includes The Idiot and The Art of War. Classy town.;;;;;
"520,""The Only Thing That Can Stop Me Is Me...";;;;;
;;;;;
#ENG #England #itscominghome footballs coming home;;;;;
#EnglandvsItaly ;;;;;
;;;;;
"https://t.co/AFull0ofVl https://t.co/Y8jr2xqHfV""";;;;;
"521,""Attention all dogs!";;;;;
;;;;;
Do not ever mess with a cat that has an intimate knowledge of Sun Tzu's tactics.;;;;;
;;;;;
This cat's bed was lined with pages from the Art of War!;;;;;
;;;;;
"Osmosis did the rest!🤣 https://t.co/fv2QQ6Tzam""";;;;;
"522,""@RealAdamJames Perhaps, I was a bit too caught up in the impending war, that thankfully didn’t progress any further. I have a Masters in Drama and Theatre, so I appreciate the theatrics. In all seriousness, it is a valuable form of art.""";;;;;
"523,""The Art of War";;;;;
;;;;;
"https://t.co/8gBgO5N4Zc""";;;;;
"524,""The Self is our deepest being . ";;;;;
The Self is united to God . ;;;;;
The Self is incapable of falsehood . ;;;;;
"... #ReadsCo #writer #indiedev #readers #TheWarofArt https://t.co/ub7iqcvvYX via @reads_co""";;;;;
525,I’ll work on a sunset angst war peice when I have time in the next couple of days sorry for the lack of art I’ve been busy with band stuff lately :(;;;;;
"526,""Hunter Biden + Art is the perfect storm of things they hate, hahahaha. Hunter should produce a hip-hop track just to get the culture war trifecta. ";;;;;
;;;;;
"Or just do street art with """"BLM"""" on it and really get them riled up. https://t.co/8tyruRY6PP""";;;;;
527,Boyd: The Fighter Pilot Who Changed the Art of War $1.99 for Kindle Today https://t.co/nJSgJ2Yos7;;;;;
"528,""For #StarTrek Fans of #Football Today - #Picard &amp"; #Riker;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/MK3BSXRsFd""";;;;;
"529,""@art_omahony He was responsible for 77 illegal executions and an unknown number of unofficial ones.";;;;;
;;;;;
"In modern terms he'd be a war criminal, the revisionist rehabilitation of men who in the early years of the state were responsible for some of the darkest acts is beyond insulting""";;;;;
"530,""Have good intentions...";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/eBPmrZFw4F""";;;;;
"531,""@mikefranchina_ Damn, the art is great but I also crave the lore.";;;;;
This thing was a zealot and once a person.;;;;;
"Now it is a machine of war, and no longer considered human, but it still believes.""";;;;;
532,@irataavis The art of war. Divide and conquer;;;;;
"533,""Your last TL is the best:";;;;;
;;;;;
Know yourself and you will win all battles.;;;;;
;;;;;
"—Sun Tzu, The Art of War https://t.co/q6555fJlSh""";;;;;
"534,""@nookscranberry Most of us have grass. It’s whether we decide to touch it or not.";;;;;
;;;;;
"- Sun Tzu, The Art of War https://t.co/s4pDnqIy8r""";;;;;
"535,""…and says get out it’s not yours the banks own it you are being evicted, what would you due, WHEN THEIR SHERIFFS OF NOTTINGHAM…??? ";;;;;
;;;;;
CITIES RUN THE STATES…??? CAPITAL CITY, A COMIC BOOK 📖 MADE REALITY A ART 🖼 A FANTASY 2 WAR SHIP AND PUT THE gods in PICTURES…??? ;;;;;
;;;;;
"2 HONOR…""";;;;;
"536,""@BadmonAgenda All the features in CMIYGL, and denzel and rico on Art Of War""";;;;;
"537,""@gilroy_stanley @AmyAThatcher Some are just art, but this one intended to glorify. Some ppl will see this as removing history while others will see it as correcting it. The act of removing it will draw attention to the civil war today, but what about tomorrow? They’ll have to be very careful if replacing it.""";;;;;
"538,""Be humble and be hungry...";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/iYleZLNB8s""";;;;;
"539,""“If your enemy is secure at all points, be prepared for him. If he is in superior strength, evade him. If your opponent is temperamental, seek to irritate him. Pretend to be weak, that he may grow arrogant. """" ― Sun Tzu, The Art of War https://t.co/PpVGnrAhBL""";;;;;
"540,""Featured Art of the Day: """"World in Pandemic 2 """"War"""""""". Buy it at: https://t.co/JeW3hPEWjn https://t.co/qdEm8fPZ1C""";;;;;
541,@dianesbaker1 @Tentoads4truth The Art Of War;;;;;
"542,""TERRITORY VERSUS HIERARCHY ";;;;;
"In the animal kingdom , individuals define themselves in one of two ways... #ReadsCo #writer #indiedev #readers #TheWarofArt https://t.co/JZXy7sN49V via @reads_co""";;;;;
543,@leftyinvests People who will accomplish nothing in their lives cheering on the removal of a statue of someone who lived more in one day than this collective can even fathom.  Keep pushing Left. Clearly no Leftist has ever read Art of War;;;;;
544,Deception Is The Art Of War;;;;;
545,There is no winning the misogyny war when belly dancers (an art btw) are surrounded by young boys and lassies happily shimmying up against their breasts. Fur the love of God! Cone on tae .....;;;;;
"546,""In awe of this stunning reproduction of the Gwoździec Synagogue? Erected around 1650, the Gwoździec Synagogue was made of wood and decorated with ornate Biblical art. Sadly this gorgeous synagogue was destroyed by the end of World War II. ⁠ https://t.co/BRUMR5qB9A""";;;;;
"547,""@GreggJarrett It’s no coincidence Trump's daughter &amp"; Sr.advisor, Ivanka Trump, won approval from the Chinese government for 16 new trademarks, on a wide range of products while her father waging a Trade War w/ China. ;;;;
;;;;;
"Bribing an art form by the Trump WH. https://t.co/hc7JK9W9ac""";;;;;
"548,""Don't ever think it can't happen...";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/0CZKdYI88c""";;;;;
"549,""@mcsole Yep , if I order some Butt cream from Walmart it’s a for sure run ! But a percentage of my art orders like disappeared in the cess pool ! And I get to go to war w phone operator torture of lazy workers protecting a worker who may have jacked my shit .. I’m gonna roll one ☝️""";;;;;
"550,""Do what others are unwilling to do.";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/2odvXkPcBl""";;;;;
"551,""It is imperative that the US reconciles our vile past and present actions. All confederate statues must be removed and replaced with statues of liberated slaves, Chinese railroad workers, anti-cop and anti-prison depictions, and anti-Iraq and Vietnam war art""";;;;;
"552,""Track 10 - Freedom ";;;;;
Look, the art of war, it's a meaning behind the message;;;;;
You don't need a gun or sword if you treat your mind as the weapon;;;;;
;;;;;
Freedom is not Free;;;;;
"https://t.co/P4BKOjWq9l""";;;;;
"553,""the underlines work of art, its fitness for basis in ritual, 🌾😆🥑""";;;;;
"554,""@Moneybaglives The Way of the Superior Man";;;;;
The Prophet;;;;;
The 4 Agreements;;;;;
The 7 Habits of Highly Effective People;;;;;
Honest Signals / Social Physics;;;;;
The Art of War / Book of 5 Rings;;;;;
48 Laws of Power / The Art of Seduction;;;;;
The Road;;;;;
Engineering The Alpha;;;;;
The Greatest Salesman In The World;;;;;
"Boundless""";;;;;
"555,""@madohomurat Like, I like art that make the students look like the men and women they're meant to be now, but I wanna see the contrast with young, youthful Byleth. ";;;;;
;;;;;
"Also, there is a kinda symbolism of Byleth staying so young and innocent and untainted by war, compared to the students (cont)""";;;;;
"556,""""""The cyber adversary sees your networked systems as points on a map with many routes between them."""" - The Art of Cyber War""";;;;;
"557,""@carlsaverage """"You gotta know when to hold em &amp";" know when to fold em.""""";;;;
"- Sun Tzu, """"The Art of War.""";;;;;
558,Niggas were quoting the Art of War yesterday. I was shook. Was playing with my knife. Yo I hate that energy;;;;;
"559,""@ilovemyjobpj @TLamb32 @BeschlossDC It could always go to an art school as well. IIRC there were quite a few techniques pioneered specifically to make the bronze statues of Civil War generals, so it could make a good learning piece.""";;;;;
"560,""The Art Of War &amp"; John Brand at Cleveland Tri-State Charity and UPHA Chapter 8;;;;
"#nationalhorseman #clevelandtristatecharity #uphachapter8 #johnbrand #hiddencreekstables #roadstertobike #roadsterhorse https://t.co/wPOXYrlPfM""";;;;;
"561,""Removing statues isn’t new. “In antiquity, most of the great Mesopotamian, Persian, and Greek civilizations routinely destroyed the art and architecture of their enemies during war, a symbolic act of regime change.” https://t.co/yIRASLZc9F""";;;;;
"562,""Forget what hurt you but never forget what it taught you.";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/cm5aAdossX""";;;;;
"563,""@Mickleby Replace gymnastics and the arts of war with rhetoric and the art of the hit piece, and you’ve got contemporary politics https://t.co/ZIB8LHCcDN""";;;;;
"564,""https://t.co/YMkPQLejQV";;;;;
;;;;;
"@stylebender says @TheNotoriousMMA being mr nice guy in his second fight with @DustinPoirier was itself a strategy in the art of war. keep your enemies closer.""";;;;;
565,@DarkKnightTerry @mtakagogoe @iNdaba_ @DZumaSambudla @DuduzaneZuma_ @MzwaneleManyi @ProfJNMoyo Cyril ran like a little girl to the courts to hide the #bankstatements. Zuma is smart. Now with the roots in KZN can Zuma be blamed? The Art of War states that a smart General is one that wins the war and battle. Sillili just won a small war.... 🤞;;;;;
"566,""Unlearning bad habits is half of #success.";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/4HJf1Uoz2V""";;;;;
567,@JerpaDerpa @life_is_art___ @fightpaindaily @JSG_54 @RobertC94894966 @aander1987 @bluelilly40 @War_On_Pain @donnelsonguy @hope411adcock @Irishbrat1966 @LelenaPeacock @LisaOCain1 @process_x @OldHeadFighta @JuliaHeath21 @yancykm @Alexandra_dBx4 @IsIllicit Opioids this way is #conflating Rx and street drugs like heroin and illicit fentanyl analogs. Rx have been slashed by over 50% since 2012. Overdose deaths continue to rise. The #SUD rate is stable. Rx opioids have very little to do with the problem of SUD and #overdosedeaths. https://t.co/vhXLc4MQOI;;;;;
"568,""The finale of my """"Art of Cell Phone Photography"""" workshop series, which was filmed at Jockey Hollow - George Washington's New Jersey encampment during the Revolutionary War. https://t.co/GexHtObb4v";;;;;
;;;;;
"#xiomaro #photography #newjersey #smartphone #camera #nationalpark https://t.co/DprKbDBcXR""";;;;;
569,@Sirjeff_D Ongezea Art of the deal by Donald Trump na Art of War by Sun Tzu;;;;;
"570,""If you are tired learn to rest not to quit.";;;;;
;;;;;
#ENG #England #itscominghome;;;;;
;;;;;
https://t.co/AFull0ofVl;;;;;
;;;;;
footballs coming home;;;;;
"#EnglandvsItaly https://t.co/VPnUPo77TS""";;;;;
"571,""@VusiSambo Watch Ramaphosa comes out swinging out of the ropes with upper cuts. That man has studied """"The Art of War""""""";;;;;
"572,""As it should be, and add great works of philosophy and theology (e.g. City of God) and biography (e.g. Mornings On Horseback) to Must Re-Reads.";;;;;
;;;;;
"Only self-help books you’ll fnd on my shelves are The Art of War and The Prince. https://t.co/dJYxVW6KPE""";;;;;
"573,""“Whenever you cross swords with an enemy you must not think of cutting him either strongly or weakly"; just think of cutting and killing him. Be intent solely upon killing the enemy.” »;;;;
;;;;;
"Martina Sprague, Lessons in the Art of War: Martial Strategies for the Successful Fighter""";;;;;
"574,""In any McGregor fight, the mental warfare &amp";" his demeanor always take center stage more than they do in other fights (though it’s still about this art of war there too). I do believe that he needed to do what it took to tap back into his former edge. 14/""";;;;
"575,""Recommended self-help books:";;;;;
• Rich Dad, Poor Dad;;;;;
• The 48 Laws of Power;;;;;
• The Secret;;;;;
• The Art of War;;;;;
• Chicken Soup for the College Soul;;;;;
• The Subtle Art of Not Giving a F*ck;;;;;
;;;;;
"Invest in knowledge, not with some fictions 💡""";;;;;
576,@jimdundrum @art_omahony @IreneWinters The execution of POWs is a war crime Jim...;;;;;
577,What the hell did you do to that food art of war?? https://t.co/fBFZOyT1dh;;;;;
"578,""We are at war! No mistake about it. Disinformation is a military tactic to create psychological fog (confusion) to deny your enemy the ability to identify them clearly before or during the battle.";;;;;
;;;;;
"All warfare is based on deception.""""";;;;;
;;;;;
"- SUN TZU: THE ART OF WAR https://t.co/wFPMVZ4PWH""";;;;;
"579,""BOOKS to READ:   ";;;;;
;;;;;
Art of War. ;;;;;
Alchemist. ;;;;;
Animal Farm. ;;;;;
The world is Flat. ;;;;;
Audacity of Hope. ;;;;;
Compound Effect. ;;;;;
Richest man in Babylon. ;;;;;
Monk who sold his Ferrari. ;;;;;
Greatest Salesman in the World. ;;;;;
The subtle art of not giving a fvck. ;;;;;
"How-To win friends and influence people.""";;;;;
"580,""@VocalPineapples Bruh imagine if it's already Season 7. The war arc already happened and Deku left the school but the Ep 1 is a recap filler flashback when Deku is still with class and having another pool party. Or maybe when Deku defeats muscular, next episode is a Filler ad of the Movie 4. Lmao""";;;;;
"581,""Art of war with distance cuz of the fault in our minds ";;;;;
;;;;;
"#ink_rides #artofwar""";;;;;
"582,""@Kodylee13 @RichardFitchNYC Do you even understand the art of catching?  You think Gold Gloves are just passed out like candy?  Since you like stats, who has the higher WAR this year?""";;;;;
583,@michaeltanchum Supply chains can’t re-jigger around the globe without ports &amp; logistics to match what China offers. Art of War. It’s not about bombs &amp; military might.;;;
"584,""@Flufferduck747 @VusiSambo A Swazi would want a gun now , while its life and death , not waiting for the next publication of the art of war ! If someone gave them guns , Salute to those people.""";;;;;
"585,""@sarahbraasch1 awh i’m glad ! don’t let ur enemies ever see u down! that’s what they want. ";;;;;
;;;;;
"have u read The Art of War by Sun Tzu?""";;;;;
"586,""@impcraig i just really like the idea that c!dream has DID (hence all the personas) i also like the idea that like some of their alters are the war crime manipulator girl boss type and some are… not?? and maybe they don’t know they have DID, so it’s just like big chunks of missing time.""";;;;;
"587,""Revenge of the Sith (The Collective/LucasArts, 2005): Serra Keto, art by Kye Wan Sung ";;;;;
;;;;;
"A character voiced by @KariWahlgren , who lent her voice to many other Star Wars games (Empire at War, The Force unleashed, The Old Republic, Jedi Fallen Order) and series (TCW) afterwards. https://t.co/l1wAQdCAXI""";;;;;
588,@ghostflaneur Literal conflict and contestation in the process of legitimizing art. Interesting when the state enters the fray. Reminiscent of Mayor Giuliani’s war on the Brooklyn Museum. Always seems to be neoliberals that object to certain kinds of “market forces” but embrace brute force. 🤣;;;;;
"589,""He who is Prudent and lies I wait for an enemy who is not, will be victorious. ";;;;;
"Sun Tzu"""" The Art of War.""";;;;;
"590,""I’m sick and tired of this. I’ve had enough of the beans on everything, I try to live a normal life but the Art of war keeps me from doing that. It’s time to fight back. #CancelArtofWar https://t.co/chd2Li9l6L""";;;;;
"591,""@Manofcolor_ @sthembete Perspectives. Contradictions and idiosyncrasies. Fact that she knows so much more about her political foes beyond the headline made it must read. I learned something new about Zille's thinking.";;;;;
;;;;;
"Knowing how to defeat your foe is never helped by ignoring them. Read The Art of War.""";;;;;
"592,""@Amylouioc I’m pretty sure the wind rises was your man designing an airplane for the Japanese military? ";;;;;
;;;;;
"Like war and conflict may not be primary focus of ghibli films but they are a backdrop and to say it’s not there is ignoring pretty important context both inside and outside the films""";;;;;
593,@ZubyMusic Both The Art of War and The Prince discuss the divide and conquer approach to politics. Nothing has really changed .;;;;;
"594,""Featured Art of the Day: """"Civil War Bullets"""". Buy it at: https://t.co/UcsVqdkObn https://t.co/dKVOLksz0H""";;;;;
"595,""It's the """"not so much"""" unspoken war of haves and have nots...we are losing our humanity to the failing $ . https://t.co/PrwOkSkjc7""";;;;;
596,@CivGame Forge of Empires has Final Victory in the War on Evil Empire. There is plenty in the Universes. The Civ VI art above has some of the color of it. Strong in Marble can do it (breathing easy and with a smile while in tantalizing and violent anger). You can use that;;;;;
"597,""@MairavZ Geneva conventions: ART. 2.";;;;;
The Convention shall also apply to all cases of partial or total occupation of the territory of a High Contracting Party, even if the said occupation meets with no armed resistance.;;;;;
"So yes, war like situation""";;;;;
"598,""@bitabiyi_ The richest man in Babylon ";;;;;
Art of war;;;;;
Malcom X auto biography;;;;;
;;;;;
"I just finished money master the game by @TonyRobbins""";;;;;
"599,""@trusumless Saving this for the art hoes";;;;;
;;;;;
"I just won the war""";;;;;
"600,""@TiffanyDCross @CrossConnection The art of war, and looking over the U.N. and it's recent call for reparations to the US and UK along with Germany's attempt to give reparations all recent news""";;;;;
601,From the classic “The War of Art”. https://t.co/cgW41PW3eI;;;;;
"602,""I've done lots and lots of psychs. My lib friends think I'm conservative and vice versa. ";;;;;
;;;;;
"@kyle_kobra why do you think those who open the third eye have an advantage in the culture war? Because it facilitates creativity and the production of novel and cutting edge art?""";;;;;
"603,""""""No long war ever profited any country"""" - Sun Tzu in The Art of War. #artofwar #suntzu #solutions - https://t.co/aPY4hR1u5W""";;;;;
"604,""@DrVikasPadha Art 370 or no art 370, how can a state of a union sponsor terror activities while the union is watching hands tied &amp";" lips sealed. Recall that it is the soldiers of the union that are getting killed at the same time. Such duality, such compulsions?""";;;;
"605,""⚡⚡ DEBUT! ⚡⚡";;;;;
;;;;;
"Later this month I make the short drive across state lines to @LWEUnchained! """"Art of War"""" tickets available now!";;;;;
;;;;;
FB &gt;&gt;&gt; https://t.co/qBmmfVHnSd;;
TIX &gt;&gt;&gt;"https://t.co/z5K5IFNKJx https://t.co/09KDHuc1wE""";;
606,@nyusdoII meditations &amp; the art of war;;;;
"607,""Visit Dunbar Cave, follow the Civil war Trails, stroll along Cumberland RiverWalk, see public art, enjoy dog-friendly spots &amp";" more in the riverfront city of Clarksville, TN along I-24. Check out their free travel planner: https://t.co/YZk1Wgv9Qz https://t.co/MwmtlCKuhw""";;;;
608,@Shayan_k88 China putting Sun Tzu's The Art of War into practice..;;;;;
"609,"".@goldyhyder @doughertykr @ChantalHbert @PerrinBeatty @AKimCampbell @PKP_Qc @ConradMBlack @konradyakabuski @AGMacDougall I read the Art of War when I was 12. When did you read it? My elder bro read it in Biz school. Yamanaka Sensei is in his 90s now";;;;;
;;;;;
"https://t.co/WCHdCgNekx https://t.co/omtLa5LjPY""";;;;;
"610,""@zmobilefashion @SpheDludla @KhutsoRapudi """"The Art Of War"""" - """"every black man must read it at least 2 times""""""";;;;;
"611,""Like screw any race supremest’s, but how in the wide world of sports do you “dismantle” a belief? Tell them it’s wrong to think that way? Start a war? Start arresting people who show signs of the belief? (Although more innocents will be slaughtered than guilty as history shows.)""";;;;;
612,The USA cannot have “traitors” because it’s in the nations very foundation to rebel and speak against the government. The political game played during the civil war had a major impact. People who supported slavery were declared enemies of the state. A huge authoritative move.;;;;;
"613,""As much as I don’t care about this, I do. If anything these should be in a civil war museum. My biggest issue is the idea that we are taking down statues of “traitors.” I hate the idea of slavery and that the confederacy wanted to preserve it, but the issue is much more complex. https://t.co/qS448ebAXS""";;;;;
614,Some paintings have become the defining images of a social or political catastrophe. But can art really shape the narrative of war and atrocity? https://t.co/xSMnLOdeG9;;;;;
